FDP LOCATION,FDP DESCRIPTION,FDP INDEX
GL-SKJ-00514,GL-SKJ-0563-014,001
GL-SKJ-00515,GL-SKJ-0563-015,001
KPT-STL-00006,KPT-STL-0511-011,001
HC-SIN-00002,HC-SIN-0519-002,001
HC-SIN-00003,HC-SIN-0519-004,001
HC-SIN-00004,HC-SIN-0519-008,001
MD-PSM-00004,MD-PSM-0510-006,001
KPT-ALA-00130,KPT-ALA-0510-036,001
KN-JWP-00005,KN-JWP-0504-005,001
KN-JWP-00013,KN-JWP-0504-013,001
KN-JWP-00014,KN-JWP-0504-014,001
KN-JWP-00016,KN-JWP-0504-016,001
HC-YTH-00013,HC-YTH-0522-018,001
HC-YTH-00016,HC-YTH-0522-024,001
WT-OGP-00002,WT-OGP-0512-001,001
HK-BLS-00012,HK-BLS-0531-003,001
HK-PLT-00002,HK-PLT-0501-002,002
HK-PLT-00002,HK-PLT-0501-003,003
HK-PLT-00002,HK-PLT-0501-006,006
HK-PLT-00002,HK-PLT-0501-008,008
HK-PLT-00002,HK-PLT-0501-009,009
MD-CCK-00009,MD-CCK-0530-020,001
MD-CCK-00010,MD-CCK-0530-021,001
MD-CCK-00011,MD-CCK-0530-022,001
MD-CCK-00013,MD-CCK-0530-028,001
NAR-CDB-00003,NAR-CDB-0509-043,018
NAR-CDB-00003,NAR-CDB-0509-045,020
NAR-CDB-00003,NAR-CDB-0509-046,021
MD-HEC-00003,MD-HEC-0544-005,001
MD-HEC-00007,MD-HEC-0544-017,001
MD-HEC-00011,MD-HEC-0544-027,001
MD-HEC-00012,MD-HEC-0544-045,001
MD-HEC-00013,MD-HEC-0544-046,001
MD-CCK-00019,MD-CCK-0530-039,001
MD-CCK-00020,MD-CCK-0530-040,001
MD-CCK-00022,MD-CCK-0530-044,001
MD-CCK-00026,MD-CCK-0530-055,001
GQ-TWN-00286,GQ-MSW-0546-006,001
WT-OGP-00004,WT-OGP-0512-003,001
WT-OGP-00006,WT-OGP-0512-005,001
GQ-TWN-00273,GQ-ORR-0503-013,001
BAT-PRM-00018,BAT-PRM-0508-026,001
BAT-PRM-00023,BAT-PRM-0508-031,001
GQ-TWN-00295,GQ-MSW-0546-015,001
GQ-TWN-00312,GQ-MSW-0546-032,001
HK-KPL-00019,HK-KPL-0504-057,001
MT-AVT-00102,MT-AVT-0517-002,001
MT-AVT-00103,MT-AVT-0517-003,001
MT-AVT-00105,MT-AVT-0517-005,001
WEL-EAC-00010,WEL-EAC-0502-012,001
WEL-EAC-00007,WEL-EAC-0502-011,001
WEL-EAC-00011,WEL-EAC-0502-017,001
WEL-EAC-00014,WEL-EAC-0502-018,001
